ID,participantID,answeredOn,trialStart,trialEnd,trialTime,mode,Condition,DataTypeOrder,ChartType,QuestionType,DataType,questionNumber,overallQuestionNumber,ErrorCount,trial,block
706,16,2021-07-26 17:51,Mon Jul 26 2021 13:51:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:25 GMT-0400 (Eastern Daylight Time),17850,study,4,2,chord,A,debt,1,13,0,36,4
703,17,2021-07-26 17:51,Mon Jul 26 2021 13:51:10 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:24 GMT-0400 (Eastern Daylight Time),13509,study,1,3,sankey,B,immigration,2,13,2,27,3
707,25,2021-07-26 17:51,Mon Jul 26 2021 13:51:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:26 GMT-0400 (Eastern Daylight Time),5680,practice,1,-1,chord,A,sample,1,13,0,4,1
709,9,2021-07-26 17:51,Mon Jul 26 2021 13:51:24 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:26 GMT-0400 (Eastern Daylight Time),1719,study,1,3,sankey,B,space,3,13,0,38,4
708,17,2021-07-26 17:51,Mon Jul 26 2021 13:51:24 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:26 GMT-0400 (Eastern Daylight Time),2593,study,1,3,sankey,B,immigration,3,13,0,28,3
717,16,2021-07-26 17:51,Mon Jul 26 2021 13:51:25 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:41 GMT-0400 (Eastern Daylight Time),15844,study,4,2,chord,A,debt,2,13,0,37,4
713,17,2021-07-26 17:51,Mon Jul 26 2021 13:51:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:37 GMT-0400 (Eastern Daylight Time),10401,study,1,3,sankey,B,immigration,4,13,0,29,3
723,25,2021-07-26 17:51,Mon Jul 26 2021 13:51:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:50 GMT-0400 (Eastern Daylight Time),23449,practice,1,-1,chord,A,sample,2,13,0,5,1
719,9,2021-07-26 17:51,Mon Jul 26 2021 13:51:27 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:42 GMT-0400 (Eastern Daylight Time),15101,study,1,3,sankey,B,space,4,13,5,39,4
720,10,2021-07-26 17:51,Mon Jul 26 2021 13:51:30 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:43 GMT-0400 (Eastern Daylight Time),12935,study,2,0,sankey,A,phone,2,13,0,27,3
721,17,2021-07-26 17:51,Mon Jul 26 2021 13:51:37 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:47 GMT-0400 (Eastern Daylight Time),10340,study,1,3,sankey,B,immigration,5,13,2,30,3
729,14,2021-07-26 17:52,Mon Jul 26 2021 13:51:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:02 GMT-0400 (Eastern Daylight Time),20860,study,2,0,sankey,A,space,2,13,0,17,2
725,16,2021-07-26 17:51,Mon Jul 26 2021 13:51:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:56 GMT-0400 (Eastern Daylight Time),14829,study,4,2,chord,A,debt,3,13,0,38,4
732,9,2021-07-26 17:52,Mon Jul 26 2021 13:51:42 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:09 GMT-0400 (Eastern Daylight Time),27137,study,1,3,sankey,B,space,5,13,6,40,4
736,10,2021-07-26 17:52,Mon Jul 26 2021 13:51:43 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:15 GMT-0400 (Eastern Daylight Time),31701,study,2,0,sankey,A,phone,3,13,0,28,3
726,17,2021-07-26 17:51,Mon Jul 26 2021 13:51:49 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:51:59 GMT-0400 (Eastern Daylight Time),9875,study,1,3,chord,A,space,1,13,1,31,4
738,25,2021-07-26 17:52,Mon Jul 26 2021 13:51:50 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:25 GMT-0400 (Eastern Daylight Time),35237,practice,1,-1,chord,A,sample,3,13,0,6,1
731,16,2021-07-26 17:52,Mon Jul 26 2021 13:51:56 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:06 GMT-0400 (Eastern Daylight Time),10563,study,4,2,chord,A,debt,4,13,0,39,4
746,17,2021-07-26 17:52,Mon Jul 26 2021 13:51:59 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:37 GMT-0400 (Eastern Daylight Time),38126,study,1,3,chord,A,space,2,13,7,32,4
737,14,2021-07-26 17:52,Mon Jul 26 2021 13:52:02 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:23 GMT-0400 (Eastern Daylight Time),20766,study,2,0,sankey,A,space,3,13,0,18,2
735,16,2021-07-26 17:52,Mon Jul 26 2021 13:52:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:17 GMT-0400 (Eastern Daylight Time),10023,study,4,2,chord,A,debt,5,13,0,40,4
773,10,2021-07-26 17:53,Mon Jul 26 2021 13:52:15 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:16 GMT-0400 (Eastern Daylight Time),61682,study,2,0,sankey,A,phone,4,13,1,29,3
745,14,2021-07-26 17:52,Mon Jul 26 2021 13:52:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:33 GMT-0400 (Eastern Daylight Time),10376,study,2,0,sankey,A,space,4,13,0,19,2
751,25,2021-07-26 17:52,Mon Jul 26 2021 13:52:25 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:42 GMT-0400 (Eastern Daylight Time),16814,practice,1,-1,chord,A,sample,4,13,0,7,1
753,14,2021-07-26 17:52,Mon Jul 26 2021 13:52:34 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:46 GMT-0400 (Eastern Daylight Time),12019,study,2,0,sankey,A,space,5,13,0,20,2
749,17,2021-07-26 17:52,Mon Jul 26 2021 13:52:37 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:40 GMT-0400 (Eastern Daylight Time),2529,study,1,3,chord,A,space,3,13,0,33,4
754,17,2021-07-26 17:52,Mon Jul 26 2021 13:52:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:47 GMT-0400 (Eastern Daylight Time),7434,study,1,3,chord,A,space,4,13,1,34,4
755,25,2021-07-26 17:52,Mon Jul 26 2021 13:52:42 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:52:51 GMT-0400 (Eastern Daylight Time),9180,practice,1,-1,chord,A,sample,5,13,0,8,1
762,17,2021-07-26 17:53,Mon Jul 26 2021 13:52:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:07 GMT-0400 (Eastern Daylight Time),19366,study,1,3,chord,A,space,5,13,4,35,4
772,14,2021-07-26 17:53,Mon Jul 26 2021 13:52:56 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:17 GMT-0400 (Eastern Daylight Time),21472,study,2,0,chord,B,phone,1,13,0,21,3
766,17,2021-07-26 17:53,Mon Jul 26 2021 13:53:09 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:12 GMT-0400 (Eastern Daylight Time),3551,study,1,3,sankey,B,space,1,13,0,36,4
815,17,2021-07-26 17:54,Mon Jul 26 2021 13:53:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:41 GMT-0400 (Eastern Daylight Time),88846,study,1,3,sankey,B,space,2,13,8,37,4
780,12,2021-07-26 17:53,Mon Jul 26 2021 13:53:15 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:32 GMT-0400 (Eastern Daylight Time),17399,study,4,2,sankey,B,phone,3,13,0,13,2
776,25,2021-07-26 17:53,Mon Jul 26 2021 13:53:15 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:22 GMT-0400 (Eastern Daylight Time),6860,practice,1,-1,sankey,B,sample,1,13,0,9,1
798,10,2021-07-26 17:54,Mon Jul 26 2021 13:53:17 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:03 GMT-0400 (Eastern Daylight Time),46038,study,2,0,sankey,A,phone,5,13,1,30,3
790,14,2021-07-26 17:53,Mon Jul 26 2021 13:53:17 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:52 GMT-0400 (Eastern Daylight Time),34219,study,2,0,chord,B,phone,2,13,0,22,3
779,25,2021-07-26 17:53,Mon Jul 26 2021 13:53:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:29 GMT-0400 (Eastern Daylight Time),6961,practice,1,-1,sankey,B,sample,2,13,0,10,1
783,25,2021-07-26 17:53,Mon Jul 26 2021 13:53:29 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:38 GMT-0400 (Eastern Daylight Time),8344,practice,1,-1,sankey,B,sample,3,13,0,1,1
788,12,2021-07-26 17:53,Mon Jul 26 2021 13:53:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:48 GMT-0400 (Eastern Daylight Time),16203,study,4,2,sankey,B,phone,4,13,0,14,2
785,25,2021-07-26 17:53,Mon Jul 26 2021 13:53:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:53:46 GMT-0400 (Eastern Daylight Time),7947,practice,1,-1,sankey,B,sample,4,14,0,2,1
795,25,2021-07-26 17:54,Mon Jul 26 2021 13:53:46 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:02 GMT-0400 (Eastern Daylight Time),16079,practice,1,-1,sankey,B,sample,5,14,0,3,1
805,12,2021-07-26 17:54,Mon Jul 26 2021 13:53:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:20 GMT-0400 (Eastern Daylight Time),31209,study,4,2,sankey,B,phone,5,14,3,15,2
830,14,2021-07-26 17:55,Mon Jul 26 2021 13:53:52 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:11 GMT-0400 (Eastern Daylight Time),79567,study,2,0,chord,B,phone,3,14,0,23,3
813,10,2021-07-26 17:54,Mon Jul 26 2021 13:54:13 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:32 GMT-0400 (Eastern Daylight Time),19195,study,2,0,chord,B,immigration,1,14,0,31,4
816,25,2021-07-26 17:54,Mon Jul 26 2021 13:54:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:42 GMT-0400 (Eastern Daylight Time),20084,study,1,3,chord,A,phone,1,14,0,1,1
821,10,2021-07-26 17:54,Mon Jul 26 2021 13:54:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:48 GMT-0400 (Eastern Daylight Time),16491,study,2,0,chord,B,immigration,2,14,0,32,4
852,12,2021-07-26 17:56,Mon Jul 26 2021 13:54:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:03 GMT-0400 (Eastern Daylight Time),84028,study,4,2,chord,A,phone,1,14,1,16,2
818,17,2021-07-26 17:54,Mon Jul 26 2021 13:54:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:54:44 GMT-0400 (Eastern Daylight Time),2832,study,1,3,sankey,B,space,3,14,0,38,4
827,25,2021-07-26 17:55,Mon Jul 26 2021 13:54:42 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:03 GMT-0400 (Eastern Daylight Time),21182,study,1,3,chord,A,phone,2,14,0,2,1
828,17,2021-07-26 17:55,Mon Jul 26 2021 13:54:44 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:08 GMT-0400 (Eastern Daylight Time),23625,study,1,3,sankey,B,space,4,14,5,39,4
836,10,2021-07-26 17:55,Mon Jul 26 2021 13:54:49 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:16 GMT-0400 (Eastern Daylight Time),27715,study,2,0,chord,B,immigration,3,14,0,33,4
829,25,2021-07-26 17:55,Mon Jul 26 2021 13:55:03 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:11 GMT-0400 (Eastern Daylight Time),8219,study,1,3,chord,A,phone,3,14,0,3,1
851,17,2021-07-26 17:55,Mon Jul 26 2021 13:55:08 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:59 GMT-0400 (Eastern Daylight Time),51146,study,1,3,sankey,B,space,5,14,12,40,4
843,14,2021-07-26 17:55,Mon Jul 26 2021 13:55:11 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:34 GMT-0400 (Eastern Daylight Time),22209,study,2,0,chord,B,phone,4,14,0,24,3
840,25,2021-07-26 17:55,Mon Jul 26 2021 13:55:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:30 GMT-0400 (Eastern Daylight Time),18229,study,1,3,chord,A,phone,4,14,0,4,1
855,10,2021-07-26 17:56,Mon Jul 26 2021 13:55:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:03 GMT-0400 (Eastern Daylight Time),46281,study,2,0,chord,B,immigration,4,14,1,34,4
856,25,2021-07-26 17:56,Mon Jul 26 2021 13:55:30 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:09 GMT-0400 (Eastern Daylight Time),38719,study,1,3,chord,A,phone,5,14,1,5,1
849,14,2021-07-26 17:55,Mon Jul 26 2021 13:55:34 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:55:51 GMT-0400 (Eastern Daylight Time),17540,study,2,0,chord,B,phone,5,14,0,25,3
863,10,2021-07-26 17:56,Mon Jul 26 2021 13:56:03 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:23 GMT-0400 (Eastern Daylight Time),20570,study,2,0,chord,B,immigration,5,14,0,35,4
890,12,2021-07-26 17:57,Mon Jul 26 2021 13:56:04 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:34 GMT-0400 (Eastern Daylight Time),90582,study,4,2,chord,A,phone,2,14,6,17,2
869,14,2021-07-26 17:56,Mon Jul 26 2021 13:56:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:39 GMT-0400 (Eastern Daylight Time),32112,study,2,0,sankey,A,phone,1,14,0,26,3
861,25,2021-07-26 17:56,Mon Jul 26 2021 13:56:14 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:22 GMT-0400 (Eastern Daylight Time),7814,study,1,3,sankey,B,phone,1,14,0,6,1
865,25,2021-07-26 17:56,Mon Jul 26 2021 13:56:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:33 GMT-0400 (Eastern Daylight Time),11161,study,1,3,sankey,B,phone,2,14,0,7,1
875,10,2021-07-26 17:56,Mon Jul 26 2021 13:56:30 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:48 GMT-0400 (Eastern Daylight Time),17916,study,2,0,sankey,A,immigration,1,14,0,36,4
873,25,2021-07-26 17:56,Mon Jul 26 2021 13:56:34 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:48 GMT-0400 (Eastern Daylight Time),14845,study,1,3,sankey,B,phone,3,14,0,8,1
893,14,2021-07-26 17:57,Mon Jul 26 2021 13:56:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:39 GMT-0400 (Eastern Daylight Time),60044,study,2,0,sankey,A,phone,2,14,2,27,3
882,10,2021-07-26 17:57,Mon Jul 26 2021 13:56:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:06 GMT-0400 (Eastern Daylight Time),18113,study,2,0,sankey,A,immigration,2,14,0,37,4
876,25,2021-07-26 17:56,Mon Jul 26 2021 13:56:49 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:56:57 GMT-0400 (Eastern Daylight Time),8594,study,1,3,sankey,B,phone,4,14,0,9,1
881,25,2021-07-26 17:57,Mon Jul 26 2021 13:56:57 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:09 GMT-0400 (Eastern Daylight Time),11261,study,1,3,sankey,B,phone,5,14,0,10,1
894,10,2021-07-26 17:57,Mon Jul 26 2021 13:57:06 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:36 GMT-0400 (Eastern Daylight Time),30049,study,2,0,sankey,A,immigration,3,14,0,38,4
896,12,2021-07-26 17:57,Mon Jul 26 2021 13:57:34 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:41 GMT-0400 (Eastern Daylight Time),7208,study,4,2,chord,A,phone,3,14,0,18,2
900,10,2021-07-26 17:57,Mon Jul 26 2021 13:57:36 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:50 GMT-0400 (Eastern Daylight Time),13726,study,2,0,sankey,A,immigration,4,14,0,39,4
926,14,2021-07-26 17:58,Mon Jul 26 2021 13:57:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:56 GMT-0400 (Eastern Daylight Time),76663,study,2,0,sankey,A,phone,3,14,0,28,3
901,12,2021-07-26 17:57,Mon Jul 26 2021 13:57:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:57:56 GMT-0400 (Eastern Daylight Time),14359,study,4,2,chord,A,phone,4,14,1,19,2
904,10,2021-07-26 17:58,Mon Jul 26 2021 13:57:50 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:00 GMT-0400 (Eastern Daylight Time),9987,study,2,0,sankey,A,immigration,5,14,0,40,4
909,12,2021-07-26 17:58,Mon Jul 26 2021 13:57:56 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:22 GMT-0400 (Eastern Daylight Time),25743,study,4,2,chord,A,phone,5,14,1,20,2
910,25,2021-07-26 17:58,Mon Jul 26 2021 13:58:05 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:22 GMT-0400 (Eastern Daylight Time),17070,study,1,3,chord,A,debt,1,14,0,11,2
912,25,2021-07-26 17:58,Mon Jul 26 2021 13:58:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:30 GMT-0400 (Eastern Daylight Time),7972,study,1,3,chord,A,debt,2,14,0,12,2
913,12,2021-07-26 17:58,Mon Jul 26 2021 13:58:27 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:30 GMT-0400 (Eastern Daylight Time),3541,study,4,2,sankey,B,space,1,14,0,21,3
923,25,2021-07-26 17:58,Mon Jul 26 2021 13:58:30 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:51 GMT-0400 (Eastern Daylight Time),20266,study,1,3,chord,A,debt,3,14,0,13,2
928,12,2021-07-26 17:58,Mon Jul 26 2021 13:58:31 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:58:59 GMT-0400 (Eastern Daylight Time),28549,study,4,2,sankey,B,space,2,14,1,22,3
930,25,2021-07-26 17:59,Mon Jul 26 2021 13:58:51 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:01 GMT-0400 (Eastern Daylight Time),9820,study,1,3,chord,A,debt,4,14,0,14,2
942,14,2021-07-26 17:59,Mon Jul 26 2021 13:58:56 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:19 GMT-0400 (Eastern Daylight Time),23007,study,2,0,sankey,A,phone,4,14,0,29,3
937,12,2021-07-26 17:59,Mon Jul 26 2021 13:58:59 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:12 GMT-0400 (Eastern Daylight Time),12422,study,4,2,sankey,B,space,3,14,0,23,3
934,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:01 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:09 GMT-0400 (Eastern Daylight Time),7899,study,1,3,chord,A,debt,5,14,0,15,2
946,12,2021-07-26 17:59,Mon Jul 26 2021 13:59:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:28 GMT-0400 (Eastern Daylight Time),16374,study,4,2,sankey,B,space,4,14,0,24,3
941,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:14 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:20 GMT-0400 (Eastern Daylight Time),5951,study,1,3,sankey,B,debt,1,14,0,16,2
966,14,2021-07-26 18:00,Mon Jul 26 2021 13:59:19 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:04 GMT-0400 (Eastern Daylight Time),44870,study,2,0,sankey,A,phone,5,14,3,30,3
945,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:28 GMT-0400 (Eastern Daylight Time),7958,study,1,3,sankey,B,debt,2,14,0,17,2
953,12,2021-07-26 17:59,Mon Jul 26 2021 13:59:28 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:41 GMT-0400 (Eastern Daylight Time),13016,study,4,2,sankey,B,space,5,15,1,25,3
951,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:28 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:37 GMT-0400 (Eastern Daylight Time),9734,study,1,3,sankey,B,debt,3,15,0,18,2
955,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:47 GMT-0400 (Eastern Daylight Time),9971,study,1,3,sankey,B,debt,4,15,0,19,2
967,12,2021-07-26 18:00,Mon Jul 26 2021 13:59:46 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:08 GMT-0400 (Eastern Daylight Time),22286,study,4,2,chord,A,space,1,15,0,26,3
959,25,2021-07-26 17:59,Mon Jul 26 2021 13:59:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 13:59:56 GMT-0400 (Eastern Daylight Time),8490,study,1,3,sankey,B,debt,5,15,0,20,2
972,25,2021-07-26 18:00,Mon Jul 26 2021 14:00:04 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:27 GMT-0400 (Eastern Daylight Time),22321,study,1,3,chord,A,immigration,1,15,0,21,3
977,12,2021-07-26 18:00,Mon Jul 26 2021 14:00:08 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:38 GMT-0400 (Eastern Daylight Time),29523,study,4,2,chord,A,space,2,15,0,27,3
980,14,2021-07-26 18:00,Mon Jul 26 2021 14:00:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:41 GMT-0400 (Eastern Daylight Time),25489,study,2,0,chord,B,immigration,1,15,0,31,4
978,25,2021-07-26 18:00,Mon Jul 26 2021 14:00:27 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:38 GMT-0400 (Eastern Daylight Time),11249,study,1,3,chord,A,immigration,2,15,0,22,3
981,12,2021-07-26 18:00,Mon Jul 26 2021 14:00:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:47 GMT-0400 (Eastern Daylight Time),9483,study,4,2,chord,A,space,3,15,0,28,3
985,25,2021-07-26 18:00,Mon Jul 26 2021 14:00:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:57 GMT-0400 (Eastern Daylight Time),19109,study,1,3,chord,A,immigration,3,15,0,23,3
987,14,2021-07-26 18:01,Mon Jul 26 2021 14:00:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:08 GMT-0400 (Eastern Daylight Time),26529,study,2,0,chord,B,immigration,2,15,0,32,4
984,12,2021-07-26 18:00,Mon Jul 26 2021 14:00:47 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:00:57 GMT-0400 (Eastern Daylight Time),9902,study,4,2,chord,A,space,4,15,0,29,3
993,12,2021-07-26 18:01,Mon Jul 26 2021 14:00:57 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:13 GMT-0400 (Eastern Daylight Time),15579,study,4,2,chord,A,space,5,15,0,30,3
992,25,2021-07-26 18:01,Mon Jul 26 2021 14:00:57 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:12 GMT-0400 (Eastern Daylight Time),15024,study,1,3,chord,A,immigration,4,15,0,24,3
990,30,2021-07-26 18:01,Mon Jul 26 2021 14:01:03 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:09 GMT-0400 (Eastern Daylight Time),6872,practice,2,-1,chord,B,sample,1,15,0,4,1
1020,14,2021-07-26 18:02,Mon Jul 26 2021 14:01:08 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:09 GMT-0400 (Eastern Daylight Time),60698,study,2,0,chord,B,immigration,3,15,1,33,4
997,30,2021-07-26 18:01,Mon Jul 26 2021 14:01:10 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:16 GMT-0400 (Eastern Daylight Time),5931,practice,2,-1,chord,B,sample,2,15,0,5,1
1000,25,2021-07-26 18:01,Mon Jul 26 2021 14:01:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:23 GMT-0400 (Eastern Daylight Time),10131,study,1,3,chord,A,immigration,5,15,0,25,3
999,30,2021-07-26 18:01,Mon Jul 26 2021 14:01:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:19 GMT-0400 (Eastern Daylight Time),2796,practice,2,-1,chord,B,sample,3,15,0,6,1
1002,12,2021-07-26 18:01,Mon Jul 26 2021 14:01:18 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:28 GMT-0400 (Eastern Daylight Time),10379,study,4,2,sankey,B,debt,1,15,0,31,4
1006,30,2021-07-26 18:01,Mon Jul 26 2021 14:01:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:37 GMT-0400 (Eastern Daylight Time),17634,practice,2,-1,chord,B,sample,4,15,2,7,1
1007,25,2021-07-26 18:01,Mon Jul 26 2021 14:01:25 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:40 GMT-0400 (Eastern Daylight Time),15070,study,1,3,sankey,B,immigration,1,15,0,26,3
1010,12,2021-07-26 18:01,Mon Jul 26 2021 14:01:28 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:44 GMT-0400 (Eastern Daylight Time),16208,study,4,2,sankey,B,debt,2,15,0,32,4
1013,30,2021-07-26 18:01,Mon Jul 26 2021 14:01:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:56 GMT-0400 (Eastern Daylight Time),17984,practice,2,-1,chord,B,sample,5,15,2,8,1
1011,25,2021-07-26 18:01,Mon Jul 26 2021 14:01:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:01:47 GMT-0400 (Eastern Daylight Time),6828,study,1,3,sankey,B,immigration,2,15,0,27,3
1021,12,2021-07-26 18:02,Mon Jul 26 2021 14:01:44 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:10 GMT-0400 (Eastern Daylight Time),25909,study,4,2,sankey,B,debt,3,15,1,33,4
1014,25,2021-07-26 18:02,Mon Jul 26 2021 14:01:47 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:01 GMT-0400 (Eastern Daylight Time),14120,study,1,3,sankey,B,immigration,3,15,0,28,3
1019,25,2021-07-26 18:02,Mon Jul 26 2021 14:02:01 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:09 GMT-0400 (Eastern Daylight Time),7242,study,1,3,sankey,B,immigration,4,15,0,29,3
1016,30,2021-07-26 18:02,Mon Jul 26 2021 14:02:02 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:05 GMT-0400 (Eastern Daylight Time),3853,practice,2,-1,sankey,A,sample,1,15,0,9,1
